Employee_ID,Age,Salary,Department,Experience_Years,Join_Date
4180,31.0,12709315.050791401,Engineering,-2.5,2015-11-04
4181,37.0,14524259.384613398,Engineering,17.7,2015-03-31
4182,29.0,,Sales,8.0,2015-09-22
4183,26.0,13919992.892134434,Sales,16.7,2017-03-20
4184,29.0,16669825.748380952,Sales,13.4,2022-03-30
4185,30.0,,Sales,3.5,2019-12-22
4186,38.0,14669438.030239966,Finance,18.4,2016-06-11
4187,58.0,6453868.00398702,Engineering,4.9,2016-01-12
4188,-5.0,16958490.080052365,,4.9,2018-09-20
4189,30.0,14553983.51154166,Sales,16.3,2016-05-16
4190,-5.0,23051464.902414355,Marketing,2.1,2015-06-24
4191,38.0,10302174.163730208,,4.4,2020-03-03
4192,37.0,5958523.357502427,HR,10.1,2015-07-27
4193,47.0,18090342.46965021,Marketing,16.6,2016-11-19
4194,,16732635.091565002,HR,2.9,2021-06-08
4195,,9957834.89734427,Marketing,11.0,2019-11-10
4196,30.0,7351255.224979542,HR,14.2,2023-02-15
4197,45.0,22686983.65342145,Sales,17.2,2019-06-06
4198,19.0,22070551.95303391,Sales,18.7,2020-07-25
4199,-5.0,,Marketing,15.7,
4200,40.0,12708884.853717495,HR,13.1,
4201,37.0,23320960.273919497,Finance,8.7,2022-08-30
4202,24.0,12619687.211110666,Marketing,2.2,2019-10-14
4203,25.0,12546938.829866737,Marketing,14.2,2016-12-08
4204,25.0,13586203.361853158,Engineering,19.9,2018-12-20
4205,36.0,9395515.131159203,Marketing,14.7,2017-05-29
4206,28.0,6476121.278859779,Finance,0.3,2017-02-05
4207,39.0,20262736.553673744,Sales,9.9,2018-01-31
4208,6.0,5785315.468761621,HR,12.3,2018-02-20
4209,26.0,16236357.260543779,Engineering,13.8,2020-01-01
4210,23.0,19432897.46378825,HR,14.4,2016-08-31
4211,32.0,7743868.505494208,Sales,11.2,2015-05-22
4212,29.0,10378657.987024643,Marketing,4.5,2021-11-20
4213,42.0,21065895.94195795,Enginering,18.8,2021-12-11
4214,16.0,17664458.601135198,Engineering,13.9,2021-12-02
4215,35.0,11913571.465605564,Finance,4.7,2017-10-03
4216,40.0,21011245.016805857,Finance,6.4,2022-04-05
4217,999.0,21032678.617271513,Finance,18.4,2018-04-23
4218,30.0,16345263.465078536,Finance,17.7,2020-08-05
4219,38.0,10499198.860631686,N/A,8.1,2019-08-15
4220,16.0,12932756.482641023,Finance,0.8,2021-03-05
4221,11.0,16431933.71977695,Finance,1.0,2020-05-16
4222,43.0,14057025.854262559,Sales,5.7,
4223,34.0,19694785.891174257,HR,12.6,2015-12-26
4224,46.0,7351129.599453319,Sales,11.7,2018-02-19
4225,21.0,7528682.354668806,Marketing,12.7,2019-04-18
4226,40.0,15904355.557412162,Sales,14.3,Unknown
4227,53.0,12542277.930965478,HR,0.4,2019-09-14
4228,39.0,11864756.926511295,Marketing,2.1,2017-03-27
4229,37.0,6159716.404128013,Marketing,7.2,2022-03-17
4230,35.0,15097729.223990908,Engineering,3.1,2020-11-23
4231,19.0,14736224.459996171,Finance,1.5,2017-10-17
4232,48.0,18267394.909758702,Marketing,12.8,2022-01-27
4233,28.0,15344530.66560486,Marketing,16.3,2021-02-04
4234,40.0,14336979.608797517,HR,15.1,2015-03-21
4235,19.0,20885003.183951687,Marketing,16.3,2019-04-16
4236,23.0,8437663.482757252,HR,13.3,2022-12-31
4237,49.0,17681946.09423788,Finance,14.7,2019-01-10
4238,31.0,6644264.176023256,Engineering,5.4,2020-05-18
4239,49.0,10808190.599995961,Engineering,19.9,
4240,34.0,8936714.336883431,Enginering,3.7,2020-06-08
4241,999.0,18909712.67725959,Finance,4.3,31/02/2020
4242,43.0,9999999999.0,Sales,5.8,2021-05-05
4243,,14932483.777035117,,19.5,2020-08-19
4244,41.0,9466335.061352745,Marketing,19.8,2018-08-10
4245,35.0,13501532.520335555,Marketing,15.9,
4246,19.0,11182673.483454442,HR,12.6,2018-01-12
4247,36.0,16917275.07427108,Sales,10.4,2017-01-06
4248,,10044544.323341932,Marketing,19.4,
4249,39.0,21648971.82602538,HR,13.9,2018-07-30
4250,34.0,9999999999.0,HR,18.9,31/02/2020
4251,45.0,10967400.837717194,Engineering,6.3,
4252,37.0,,HR,6.7,2015-05-01
4253,37.0,,Finance,17.1,
4254,24.0,8425606.67797794,HR,3.0,2015-08-28
4255,37.0,16095357.812688343,Finance,18.9,2020-04-16
4256,45.0,12623038.788927289,Finance,10.1,2020-12-08
4257,,10820648.72190847,Engineering,18.5,2019-01-04
4258,49.0,9520645.946006414,N/A,6.7,2021-07-20
4259,34.0,28841868.028129715,HR,14.3,2017-08-11
4260,26.0,13742240.499079319,Engineering,9.7,
4261,44.0,5372163.198335614,,-2.5,2016-02-15
4262,32.0,22468548.79502767,,10.1,2017-10-12
4263,42.0,18055354.525552854,HR,19.3,2022-05-14
4264,32.0,11167667.84490106,HR,13.8,2017-09-14
4265,34.0,10334404.556569291,HR,5.0,2017-12-27
4266,39.0,18367363.980791155,Engineering,-2.5,2020-12-25
4267,37.0,13765408.362552727,Engineering,5.9,2015-08-18
4268,15.0,5370110.907774493,Finance,7.4,2017-06-17
4269,23.0,-1000000.0,Sales,2.0,2021-06-16
4270,999.0,12830047.688920215,Sales,18.0,2019-05-10
4271,33.0,22477858.682412133,Sales,5.7,2018-12-24
4272,29.0,21392174.789828576,Marketing,5.2,2016-12-12
4273,21.0,-1000000.0,Engineering,18.4,2016-12-22
4274,999.0,20165949.32181574,Finance,16.1,2017-08-26
4275,,11742787.250681594,Finance,2.8,2021-08-23
4276,999.0,5666497.065980291,Sales,15.4,2018-07-26
4277,29.0,12877009.169889288,Marketing,18.3,2022-10-28
4278,25.0,16988187.508881394,Marketing,1.6,31/02/2020
4279,34.0,12686316.760018311,Sales,16.5,2021-08-20
4280,38.0,13464758.295374492,Sales,10.9,2015-04-26
4281,55.0,20717830.224643067,Engineering,13.4,2022-11-21
4282,19.0,15532469.901450459,,9.9,2022-11-09
4283,46.0,10783508.443575237,Finance,14.0,2018-12-11
4284,44.0,18510151.618336633,Enginering,0.7,
4285,27.0,,Engineering,15.3,2021-04-27
4286,37.0,2391975.9926897846,Finance,50.0,2016-08-05
4287,30.0,17141764.568857245,Marketing,9.1,2021-04-25
4288,36.0,16959143.538580507,Sales,3.0,2017-02-10
4289,50.0,15100605.6479043,Sales,16.5,2020-07-09
4290,41.0,19458502.905347876,Engineering,6.3,2021-01-29
4291,40.0,11638032.078367488,Engineering,9.1,2018-06-19
4292,30.0,16682498.944104504,N/A,8.6,2016-12-20
4293,,7165203.144163236,Sales,15.5,2020-07-01
4294,32.0,17035451.91699416,Engineering,9.6,2015-06-05
4295,47.0,24765298.47769948,Sales,15.8,2016-01-05
4296,19.0,10025718.237662295,Marketing,1.5,2015-08-19
4297,24.0,11200989.340061124,Enginering,3.8,
4298,36.0,11449922.785542239,Finance,11.0,2021-09-30
4299,25.0,,Sales,18.9,2017-06-15
4300,-5.0,9684818.63573141,HR,1.5,2015-03-23
4301,999.0,17106236.893454902,HR,0.9,2020-11-26
4302,21.0,19234199.727345824,Marketing,3.1,2020-05-11
4303,25.0,17671736.067268923,Marketing,12.8,2015-01-03
4304,,6157922.871809637,Marketing,8.0,2018-09-20
4305,21.0,19975838.32579303,,16.5,2021-11-20
4306,19.0,19686837.0712684,Finance,1.4,2017-04-05
4307,28.0,19150806.86173152,Sales,3.9,2016-06-18
4308,42.0,16864211.243279126,Engineering,6.0,2018-10-27
4309,33.0,16100946.571025664,HR,12.5,2023-01-15
4310,30.0,20161946.990631983,HR,13.7,Unknown
4311,,24617567.43801727,HR,2.5,2018-08-18
4312,17.0,10234797.68317575,Sales,18.9,2015-09-01
4313,39.0,20390626.978973858,,6.8,2015-03-31
4314,38.0,14568914.509962736,Marketing,14.3,2016-08-28
4315,30.0,-1000000.0,Engineering,10.5,2021-07-30
4316,45.0,7317346.548089808,Marketing,4.5,2022-11-26
4317,23.0,13576052.952423025,Sales,16.9,2016-08-03
4318,46.0,10013675.210157923,Finance,16.4,2016-03-30
4319,36.0,12680727.852470271,Marketing,7.9,2020-11-25
4320,31.0,,Sales,11.8,2019-02-03
4321,34.0,12755458.063434968,,5.2,2015-10-25
4322,33.0,12969448.214882985,Finance,13.8,2019-03-11
4323,47.0,15483774.592194002,Finance,6.2,2022-11-25
4324,24.0,6926250.688543345,Finance,16.9,2022-06-05
4325,27.0,7772409.261273383,Engineering,4.3,2019-06-09
4326,45.0,16809571.353652634,Sales,0.3,2021-07-28
4327,29.0,11012809.414649505,Finance,5.4,2016-02-18
4328,44.0,20372648.951149657,Engineering,3.8,2018-10-10
4329,51.0,16126348.610075234,,10.2,2018-05-21
4330,30.0,18033810.751032036,HR,4.1,2018-08-14
4331,41.0,22053461.602104474,HR,15.3,2016-07-12
4332,-5.0,13451445.940967137,Sales,4.8,2016-10-07
4333,42.0,12127566.472918622,Engineering,14.1,2023-03-19
4334,,19358512.927994065,Engineering,11.6,2019-11-25
4335,-5.0,17547567.81964843,HR,19.7,2022-03-03
4336,28.0,14063348.450893495,Marketing,20.0,2020-99-99
4337,18.0,21957289.83477971,HR,17.4,2022-04-13
4338,40.0,13938778.450800348,Sales,15.2,31/02/2020
4339,,15163868.187778907,HR,7.7,2016-12-14
4340,31.0,15106113.254171291,HR,15.1,2022-12-06
4341,44.0,10327030.525507644,Engineering,19.1,2021-04-20
4342,36.0,15387926.947431955,HR,0.5,2022-10-11
4343,54.0,21983800.886992455,Finance,50.0,2021-11-18
4344,45.0,17224841.57688088,Finance,4.4,2019-01-01
4345,28.0,15155317.131994657,Marketing,11.2,2017-07-03
4346,35.0,14191163.594171654,Sales,9.3,2022-06-19
4347,34.0,16654335.142031755,Enginering,11.5,2021-08-09
4348,19.0,18748833.142445926,Engineering,11.0,2016-12-19
4349,25.0,18046194.154448766,Sales,19.2,2019-03-30
4350,29.0,13340675.690890104,Marketing,11.0,2018-06-10
4351,14.0,16623907.970550572,Finance,16.9,2022-09-21
4352,35.0,17399698.705741394,Engineering,6.4,
4353,32.0,9964025.062365107,Finance,8.8,2016-06-05
4354,18.0,15841152.705918472,Marketing,9.4,2016-12-28
4355,39.0,4193480.56848819,Engineering,5.6,2023-03-05
4356,42.0,17412668.549105924,HR,7.6,2015-01-08
4357,37.0,18301715.27281341,Sales,12.0,2022-11-15
4358,-5.0,18737730.628932297,Enginering,11.6,2021-06-04
4359,40.0,13024765.739152163,Engineering,12.7,2019-05-23
4360,41.0,16545234.175120175,Finance,7.0,2021-05-13
4361,,22119769.227705836,Engineering,6.3,2015-05-13
4362,26.0,22068848.241456293,HR,12.2,
4363,37.0,14854136.503867198,Marketing,2.7,
4364,46.0,15696598.153647799,Engineering,5.1,2018-07-27
4365,29.0,20554555.723672166,Marketing,-2.5,2021-11-09
4366,55.0,7495989.923689126,Marketing,1.5,2017-06-23
4367,29.0,13384621.286614876,Finance,4.9,2022-03-04
4368,35.0,21677852.277683783,Sales,0.4,2021-05-05
4369,28.0,19876002.70842383,HR,4.9,2016-03-02
4370,,16846318.888249524,Engineering,13.1,2020-07-25
4371,17.0,7470837.973346897,Sales,1.2,2016-07-30
4372,29.0,14750448.83479419,Finance,8.7,2018-09-18
4373,24.0,12050423.018750334,Sales,18.3,2015-11-15
4374,,16655194.514086068,Enginering,15.8,
4375,44.0,,Marketing,6.1,2018-11-21
4376,41.0,9871383.025126964,HR,18.5,2018-08-01
4377,11.0,4675673.611581791,Engineering,6.6,2016-11-18
4378,55.0,21109023.424883507,Engineering,1.5,2022-02-18
4379,37.0,13001147.442784712,Finance,19.9,2015-12-30
4380,27.0,15785728.918512672,N/A,17.4,2022-12-13
4381,36.0,14988809.417629095,Engineering,9.3,2022-07-07
4382,36.0,9662830.335197503,Enginering,13.3,
4383,28.0,8704675.442759033,HR,13.4,2023-03-07
4384,36.0,9973424.370013822,Sales,3.9,2018-10-07
4385,28.0,11384157.805853035,HR,4.0,
4386,30.0,16833031.235069025,HR,9.4,2015-02-16
4387,28.0,11021411.682396943,Engineering,18.2,2017-12-22
4388,20.0,23732453.15797311,Finance,0.2,2017-05-08
4389,36.0,20135755.179465756,Finance,15.7,2017-10-19
4390,40.0,9999999999.0,Engineering,1.2,2022-10-10
4391,40.0,14401705.487634249,Engineering,9.6,2015-10-05
4392,43.0,22571403.67860242,Engineering,12.8,2018-12-06
4393,38.0,13909971.84439438,Finance,13.7,2017-11-17
4394,,14843692.92922877,Engineering,1.2,2016-03-18
4395,43.0,15849872.698746348,Sales,8.4,2023-01-29
4396,21.0,,Sales,11.7,2015-01-06
4397,25.0,18184540.395014927,Marketing,1.3,2015-07-17
4398,,12624373.607776985,Sales,2.7,2019-04-30
4399,45.0,12335031.40287023,HR,13.3,2019-11-30
4400,44.0,18199514.78576042,Marketing,10.4,2023-03-20
4401,39.0,18576182.91945616,Sales,3.2,2019-09-15
4402,45.0,13033244.375885636,HR,10.7,2016-11-12
4403,26.0,7064059.65160773,Sales,18.3,2019-08-23
4404,38.0,13963419.519958777,HR,0.3,2020-07-12
4405,33.0,18117628.994129293,Engineering,12.9,2019-04-01
4406,43.0,24027084.232098904,,1.5,
4407,33.0,9010210.18829669,Engineering,0.1,2021-02-14
4408,31.0,12867143.735847132,HR,3.0,2019-03-18
4409,40.0,13052982.192373117,HR,8.5,2016-02-20
4410,43.0,21779026.697157506,Sales,16.0,31/02/2020
4411,28.0,14825292.497706836,Enginering,5.6,2021-06-25
4412,34.0,10463367.203138672,Enginering,12.5,2022-04-20
4413,24.0,17793476.414609097,HR,8.2,2022-09-15
4414,10.0,12976807.399795268,Finance,4.7,2017-07-12
4415,37.0,8878063.633210227,Marketing,10.3,31/02/2020
4416,,10536133.463619247,Sales,15.9,2020-01-23
4417,37.0,23670209.772113096,Sales,16.6,2015-10-29
4418,15.0,16921046.10824731,Engineering,16.9,2015-05-17
4419,31.0,15538800.277262716,N/A,6.8,Unknown
4420,12.0,13750531.32093977,Engineering,15.9,2015-03-24
4421,48.0,,Finance,4.2,2018-07-29
4422,24.0,16401179.73001247,Finance,14.8,2017-12-05
4423,47.0,,HR,19.0,2016-03-04
4424,44.0,15574225.451388765,Engineering,0.3,2015-10-31
4425,25.0,19343991.691527747,Marketing,8.8,2018-11-01
4426,23.0,15115521.730003655,Finance,13.0,2016-11-27
4427,38.0,10110305.822236806,Finance,14.0,2019-03-18
4428,26.0,11937885.54549566,Sales,3.5,2016-10-21
4429,,5104906.5325514395,HR,19.4,2023-03-18
4430,30.0,25134085.58021196,Marketing,12.3,2015-11-04
4431,17.0,19313772.959763434,Finance,3.3,2021-02-18
4432,12.0,10849647.524353815,Sales,0.4,2016-01-17
4433,37.0,,Engineering,15.7,2018-10-16
4434,29.0,11815617.628967833,Finance,1.6,2021-08-30
4435,29.0,22712736.056870587,Sales,2.8,2021-11-18
4436,41.0,7900614.178645356,Engineering,11.5,2020-05-31
4437,46.0,15572380.294093896,,12.1,2022-11-25
4438,32.0,14457360.787175762,Engineering,13.7,2015-05-07
4439,-5.0,19134193.153545573,Finance,7.9,2019-11-02
4440,40.0,14479953.861376526,Marketing,15.5,2022-05-01
4441,21.0,6208955.616722824,Engineering,19.5,2016-11-06
4442,37.0,13744410.826787796,Marketing,5.4,2021-10-23
4443,40.0,10139188.910283376,Marketing,14.1,2019-11-14
4444,,15397897.732782803,Engineering,18.6,Unknown
4445,15.0,22170885.18260163,HR,13.7,2015-08-08
4446,27.0,6302873.778838608,Engineering,13.6,2016-02-19
4447,26.0,10998886.323000481,Sales,4.5,2018-09-18
4448,35.0,12236535.231082514,Marketing,10.7,2017-04-21
4449,39.0,13091844.522933943,Finance,11.3,2017-02-17
4450,49.0,18700628.32052622,Marketing,14.0,2019-08-04
4451,30.0,14132277.912193062,Finance,19.9,2022-10-26
4452,30.0,17079013.628602225,Sales,0.7,2021-03-19
4453,46.0,11871134.781341119,Sales,1.3,2023-02-05
4454,37.0,16149621.727089688,Sales,1.6,2023-03-09
4455,-5.0,18888988.154388573,Engineering,14.9,2021-01-21
4456,37.0,11338502.251314558,Marketing,2.7,2017-12-22
4457,23.0,18906790.599032573,Finance,12.4,2022-05-29
4458,21.0,15261863.843637843,Sales,6.5,2018-02-27
4459,19.0,20227301.202411264,Sales,9.1,2018-05-03
4460,41.0,13992900.499615133,Finance,4.3,2017-08-30
4461,46.0,16906223.275810495,Marketing,17.3,2016-01-28
4462,53.0,14796968.84160735,Marketing,11.7,2015-07-23
4463,,14518938.689797105,Finance,-2.5,2019-05-29
4464,46.0,16294652.141128449,HR,11.5,2021-05-30
4465,29.0,17684037.34612452,Enginering,2.5,2021-03-01
4466,23.0,8752175.440379974,Finance,3.4,2020-07-03
4467,,22168168.044089388,Finance,19.8,2016-09-21
4468,39.0,5701684.797251008,Sales,14.5,2015-08-12
4469,36.0,11575939.45130552,Finance,1.0,2019-01-17
4470,38.0,14528654.646175496,Engineering,14.1,2015-01-16
4471,,17061779.84542974,Sales,8.2,2019-10-18
4472,47.0,22880862.638706893,Sales,6.1,2015-12-25
4473,47.0,5708542.558874464,Marketing,3.1,2018-04-21
4474,40.0,12461529.358051447,HR,16.8,2022-06-04
4475,43.0,4365832.561003674,Marketing,1.3,2022-01-04
4476,40.0,15158109.86955124,Engineering,5.8,
4477,30.0,16358417.922500154,Sales,6.1,2020-05-21
4478,42.0,22953978.710856263,Sales,3.2,2017-03-28
4479,21.0,15603173.80446727,Finance,10.2,2016-02-02
4480,45.0,20220125.647211898,N/A,0.2,2015-04-16
4481,23.0,17919185.407695293,HR,6.0,2017-04-27
4482,37.0,12823759.014974158,,18.7,2016-11-30
4483,26.0,7955196.266039804,Engineering,6.2,2022-02-27
4484,40.0,16375011.491459053,HR,7.2,2018-04-10
4485,34.0,7539489.914273181,Sales,9.5,2015-12-02
4486,19.0,21476035.36334822,Engineering,11.2,2020-04-23
4487,39.0,14189689.48981588,Marketing,16.2,2016-04-18
4488,29.0,20975887.057557084,Marketing,3.8,2018-06-17
4489,43.0,12598927.829338003,Engineering,17.4,2019-06-17
4490,,16344253.93200496,Sales,15.2,2020-99-99
4491,38.0,16046744.286673443,Marketing,14.5,2020-06-26
4492,25.0,14774779.40994538,Sales,1.7,2022-05-31
4493,29.0,12836702.43301704,Finance,0.4,2017-12-21
4494,30.0,16962280.092352603,N/A,11.9,
4495,43.0,10369183.682583958,Engineering,17.3,2022-03-14
4496,51.0,8952823.355204705,HR,11.7,2021-02-06
4497,26.0,21214134.46663414,Finance,4.3,2019-05-07
4498,45.0,18635839.944460504,Marketing,1.8,2017-01-27
4499,13.0,15329458.0430112,Sales,14.0,2019-02-28
4500,23.0,23325711.912718907,Sales,14.4,2019-04-12
4501,25.0,13661172.406375775,Finance,3.5,2019-02-22
4502,21.0,21613516.099944897,Engineering,0.6,2017-02-03
4503,999.0,-1000000.0,HR,-2.5,2019-12-31
4504,39.0,9876246.24961805,Marketing,11.7,2015-07-02
4505,32.0,24240200.95885425,Engineering,14.1,2017-12-14
4506,38.0,19953554.233120427,Finance,16.2,2019-12-07
4507,41.0,14394894.84495218,Finance,12.2,2020-03-19
4508,37.0,18635856.297669746,Sales,2.2,2017-12-14
4509,41.0,12981482.830010466,Marketing,13.7,2017-07-15
4510,34.0,19145745.17529771,Engineering,19.7,2018-01-05
4511,,3044607.173580203,Sales,18.1,2021-04-30
4512,45.0,9900993.331527032,Marketing,50.0,2015-09-10
4513,29.0,19896298.721434813,HR,6.0,
4514,25.0,13751722.308905404,Enginering,15.0,2022-10-23
4515,,16037711.47444371,Sales,17.0,
4516,25.0,8266071.689422827,Engineering,13.6,2020-99-99
4517,30.0,24239334.978510514,Marketing,5.0,2015-12-18
4518,38.0,20952648.218588382,HR,19.1,2022-06-29
4519,38.0,13996573.908123352,12345,9.0,2018-11-09
4520,26.0,12976520.715683369,Engineering,2.6,2021-01-26
4521,30.0,20148021.807098463,Sales,2.2,2019-08-23
4522,45.0,24912352.25084464,Finance,13.0,31/02/2020
4523,39.0,19768801.27905677,Marketing,8.8,2017-07-20
4524,55.0,25859013.33698301,HR,1.9,2021-03-17
4525,46.0,10388243.35469041,Finance,14.8,2015-09-07
4526,46.0,10903065.847506046,Engineering,16.0,2019-05-05
4527,21.0,9055294.409733256,Sales,14.5,2020-11-10
4528,42.0,17208803.248247396,,4.0,2019-09-11
4529,34.0,15878017.74902185,Engineering,13.8,2021-01-02
4530,29.0,14240244.382640071,Sales,0.2,2022-09-15
4531,36.0,19046293.14061649,Engineering,6.1,2020-04-28
4532,44.0,21161643.02607332,HR,8.0,
4533,40.0,7371687.953565789,HR,16.7,2017-08-23
4534,26.0,12015139.860494424,Finance,7.8,2020-05-04
4535,42.0,19100717.970615298,Engineering,0.2,2018-05-09
4536,28.0,9999999999.0,HR,7.0,2015-11-20
4537,37.0,11008969.61820923,Sales,10.0,2019-06-06
4538,31.0,20092687.138251975,Finance,19.0,2023-01-04
4539,32.0,8552499.6513801,Marketing,-2.5,2015-05-23
4540,42.0,13492100.961044475,12345,3.6,2020-08-18
4541,24.0,16643220.129024044,HR,3.7,2021-05-28
4542,54.0,12130900.430449406,Sales,3.3,2020-10-17
4543,16.0,18915778.280065876,Engineering,15.8,2021-05-29
4544,29.0,12155615.124013156,Sales,0.1,2022-08-07
4545,38.0,22043097.467229597,Finance,2.5,2021-12-15
4546,40.0,14371268.512521137,HR,10.8,2016-08-26
4547,33.0,18356350.68352677,HR,5.0,2016-05-07
4548,34.0,9999999999.0,Finance,1.8,2020-01-14
4549,39.0,11862299.986279637,Sales,7.2,2016-12-09
4550,32.0,,Engineering,5.5,2016-11-15
4551,48.0,16803778.773319174,Sales,10.2,2017-05-17
4552,43.0,15361441.735624347,Engineering,19.6,2017-02-28
4553,43.0,17779130.137875635,Finance,2.5,2016-05-31
4554,25.0,13867362.63808581,Marketing,7.5,2015-06-24
4555,34.0,12847861.505996421,Engineering,18.6,2019-10-01
4556,,25042365.0549085,HR,17.5,2015-11-17
4557,24.0,7638229.692446112,HR,7.9,2022-08-30
4558,38.0,18669752.39182119,HR,14.0,2019-11-19
4559,29.0,12126990.709083045,Sales,1.8,2017-04-07
4560,41.0,13321106.91129789,Sales,14.3,2020-99-99
4561,24.0,13414485.837130172,Sales,19.5,2016-08-28
4562,52.0,10982828.629143715,HR,10.7,2021-09-03
4563,26.0,17856121.051181197,Engineering,10.0,2017-11-22
4564,,21953217.979749784,HR,3.7,2018-08-02
4565,42.0,17350068.30623331,Engineering,12.7,2023-02-26
4566,29.0,15516909.981060475,Sales,11.8,2015-10-02
4567,,10067797.504503768,Marketing,13.0,2015-12-23
4568,22.0,,Sales,0.5,2019-05-09
4569,,25781748.158646494,Finance,11.0,2021-03-28
4570,35.0,13096526.881024538,Engineering,-2.5,2019-06-16
4571,29.0,13120082.103240669,Marketing,4.2,2021-03-11
4572,32.0,12194554.345095012,Sales,4.2,2018-08-28
4573,43.0,12552928.827527897,Marketing,5.5,2018-02-05
4574,29.0,,HR,14.2,2020-10-29
4575,27.0,,Engineering,12.1,2020-02-20
4576,-5.0,10772239.11822693,Finance,16.9,2015-02-20
4577,23.0,6948684.406040999,HR,5.9,2022-11-08
4578,53.0,18765949.748662744,Marketing,18.2,2021-12-27
4579,999.0,9589911.07479032,,14.9,2021-08-03
4580,43.0,13306654.730581213,Engineering,7.9,2020-11-10
4581,37.0,22332211.9559429,Finance,1.9,2019-09-15
4582,25.0,7953921.009877433,Sales,5.1,2016-04-05
4583,34.0,7337008.82701119,Finance,19.1,2019-08-25
4584,42.0,16346530.947811691,Engineering,6.2,2016-09-04
4585,33.0,20747436.82005184,Marketing,6.6,2016-08-30
4586,46.0,7128291.411340185,Finance,3.8,2021-05-09
4587,,17038448.684185885,Engineering,16.1,
4588,44.0,9999999999.0,,5.5,2021-07-14
4589,30.0,4704197.581538398,N/A,6.6,2016-02-15
4590,,18992506.689536102,Finance,8.3,2016-03-08
4591,28.0,19383029.399210896,Sales,8.7,2021-04-23
4592,36.0,13441072.133719876,Sales,8.2,2016-02-18
4593,40.0,21261731.81149004,Engineering,10.1,2018-03-17
4594,13.0,20682277.871624224,HR,16.3,2021-01-02
4595,34.0,15515589.628586024,Finance,16.4,2018-11-09
4596,-5.0,12742773.04837533,Marketing,16.0,2019-08-11
4597,32.0,10135860.537085215,Sales,2.0,2017-12-17
4598,47.0,14812182.453169044,HR,16.0,2019-04-18
4599,39.0,17848794.598520894,Sales,2.4,2022-05-06
4600,48.0,13379115.694796793,HR,2.5,2020-06-11
4601,32.0,4012494.9736898504,HR,19.0,2021-06-01
4602,44.0,21343569.472882852,Marketing,16.4,2021-10-30
4603,51.0,15951116.109224468,HR,11.0,2020-04-21
