job_id,job_title,job_category,years_of_experience,education_required,city,country,remote_work,company_size,industry,demand_score,benefits_score_10,required_skills,skill_count,salary_min_usd,salary_max_usd,annual_salary_usd,salary_tier,experience_level,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,ai_salary_premium_pct
14210,Data Analyst,Data Science,10.8,Bachelor's,San Francisco,USA,Fully Remote,Big Tech (FAANG+),E-commerce,60.9,9.5,React|CUDA|TensorFlow,3,67800,154900,104300,Medium,Lead,2026,5,0,1,1,35.13
14211,AI Agent Developer,AI Engineering,11.3,Associate's,London,Japan,On-site,Startup,Finance,86.7,2,,0,,43300,58900,Medium,Lead,2026,3,0,0,1,44.99
14212,AI Agent Developer,IT Operations,1.3,Master's,Tokyo,Vietnam,Fully Remote,Startup,Healthcare,76,6.9,C++|FastAPI,2,78800,,44000,Top,Mid,2026,3,0,0,0,43.57
14213,Product Manager,Data Science,12.9,Associate's,Ho Chi Minh City,UK,On-site,Big Tech (FAANG+),Finance,66.4,6,C++|Azure,2,24700,64800,51300,Medium,Lead,2026,1,1,0,0,17.99
14214,Software Engineer,Product Management,12.2,Bachelor's,Berlin,Japan,On-site,Mid-size,Healthcare,80.3,1.4,Docker|Azure,2,55500,116800,110300,High,Mid,2026,6,1,1,1,34.49
14215,Machine Learning Engineer,Product Management,0.5,Master's,Beijing,Japan,On-site,Startup,Tech,77.4,3.7,CUDA|Docker,2,44100,67500,96000,Top,Senior,2026,10,1,0,1,23.2
14216,Data Analyst,IT Operations,1.4,High School,Singapore,Japan,Fully Remote,Enterprise,Healthcare,64.6,8,CUDA|Airflow|C++|FastAPI|Docker|Python,6,46400,77200,70800,Top,Mid,2026,7,1,0,0,23.85
14217,Data Scientist,Data Science,0.7,Master's,Ho Chi Minh City,UK,Fully Remote,Enterprise,Education,63.4,3.8,,0,43100,134200,68300,High,Mid,2026,9,0,0,0,47.27
14218,Software Engineer,Product Management,5,Master's,London,Japan,Hybrid,Big Tech (FAANG+),Healthcare,74.3,5.3,BERT|AWS|Azure|React|Python,5,60500,109700,60800,High,Junior,2026,6,0,1,1,36.64
14219,Data Scientist,Data Science,7.6,High School,Tokyo,China,On-site,Enterprise,Education,73.7,7.3,Python|BERT|Airflow|Java|CUDA|TensorFlow|C++|Azure,8,32300,66600,14100,Low,Junior,2026,8,1,1,1,48.41
14220,Software Engineer,Data Science,8,PhD,New York,Germany,Fully Remote,Enterprise,E-commerce,65.1,1.6,,0,68800,39700,35000,Medium,Mid,2026,6,1,0,0,38.74
14221,Machine Learning Engineer,Product Management,4,PhD,London,UK,Fully Remote,Startup,Education,63.2,8.5,Python|Airflow|C++|Java|Docker|AWS|PyTorch|CUDA,8,60700,,71500,Top,Senior,2026,2,0,1,0,36.28
14222,Machine Learning Engineer,AI Engineering,13.7,PhD,Ho Chi Minh City,China,On-site,Startup,Education,97.7,1.4,TensorFlow|Java|CUDA|Python|Azure,5,46800,97200,89700,Medium,Junior,2026,3,0,1,0,21.38
14223,Product Manager,Product Management,5.5,Bachelor's,New York,UK,On-site,Mid-size,Education,93.1,3.4,PyTorch|AWS|FastAPI|Azure|Java|C++|Docker,7,67600,51500,66800,Low,Senior,2026,11,0,1,1,5.32
14224,Product Manager,IT Operations,0.7,Master's,San Francisco,UK,On-site,Startup,E-commerce,90.8,7.9,Docker|CUDA|FastAPI|Airflow|C++|PyTorch|Java|AutoGen|AWS,9,39800,,36200,Low,Mid,2026,1,1,1,1,31.52
14225,Machine Learning Engineer,Software Engineering,4.5,High School,Beijing,Germany,Hybrid,Mid-size,Automotive,60.7,9.2,TensorFlow|Docker|React|Java|AWS|FastAPI|BERT|Azure,8,49200,56100,115700,Top,Lead,2026,5,1,0,1,23.42
14226,DevOps Engineer,Product Management,8,Bachelor's,New York,USA,Hybrid,Startup,Automotive,59.5,7.8,Python|AutoGen,2,20000,92300,40700,Medium,Mid,2026,12,1,0,0,29.53
14227,Machine Learning Engineer,Data Science,6.1,High School,New York,China,Hybrid,Big Tech (FAANG+),Healthcare,90.5,3,C++|CUDA|Docker|Azure|Java|SQL|AutoGen|React|AWS|PyTorch,10,38800,113000,75400,Medium,Lead,2026,11,0,1,1,14.12
14228,AI Agent Developer,Data Science,4.1,Bachelor's,Beijing,UK,On-site,Mid-size,Tech,59.2,9.9,TensorFlow|CUDA|BERT|React|Airflow|AutoGen|FastAPI|Python|Docker|AWS,10,32500,80600,79000,Top,Junior,2026,6,0,1,1,9.8
14229,AI Agent Developer,Product Management,2,Bachelor's,Berlin,Singapore,Fully Remote,Big Tech (FAANG+),Automotive,75.2,4.7,PyTorch|React|Docker|CUDA|Python|SQL|AutoGen,7,14900,,133600,Top,Junior,2026,6,1,1,1,13.26
14230,DevOps Engineer,Software Engineering,12.3,Bachelor's,Berlin,UK,On-site,Mid-size,Healthcare,61.1,4.4,Docker|Azure|Python|Java|AutoGen|TensorFlow|FastAPI|C++,8,,114700,51400,Low,Junior,2026,12,1,1,1,32.88
14231,Data Analyst,Product Management,14.9,High School,New York,Vietnam,Fully Remote,Enterprise,E-commerce,68.9,8.8,AutoGen,1,47700,62900,76200,Top,Junior,2026,2,1,0,1,47.65
14232,Data Scientist,Software Engineering,4.9,Associate's,Singapore,Japan,Hybrid,Mid-size,Automotive,92.7,1.6,Airflow|Python|AWS,3,55900,54700,79500,Low,Mid,2026,1,0,1,0,49.6
14233,Software Engineer,Software Engineering,5.7,Bachelor's,New York,USA,Hybrid,Mid-size,Automotive,94.6,6,AWS,1,,162100,46600,Medium,Mid,2026,7,1,1,0,40.43
14234,Software Engineer,IT Operations,9.3,PhD,London,Germany,Hybrid,Mid-size,Education,99.8,9.7,Azure|React|TensorFlow|AutoGen,4,45500,144000,82600,Medium,Junior,2026,4,1,0,1,47.88
14235,DevOps Engineer,Data Science,10.8,Master's,Singapore,Singapore,Fully Remote,Mid-size,Education,97.2,1.9,AutoGen|Azure|BERT|Docker|SQL,5,60000,85800,64100,Low,Senior,2026,9,1,0,1,14.19
14236,AI Agent Developer,Data Science,5.9,Associate's,Berlin,China,Fully Remote,Mid-size,Healthcare,83.6,5.9,,0,67900,111600,67300,Medium,Lead,2026,11,0,1,1,0.18
14237,Product Manager,Software Engineering,13.6,Associate's,Beijing,UK,On-site,Enterprise,Education,71.6,2.2,PyTorch|Python|Airflow,3,72000,88500,56900,Top,Junior,2026,8,0,1,0,9.7
14238,Software Engineer,Data Science,8.4,High School,Tokyo,Japan,On-site,Mid-size,Healthcare,52.9,9,C++|TensorFlow|PyTorch|AWS|React|BERT|SQL|AutoGen,8,61600,126100,dxxfi886ayzjwki,Low,Junior,2026,6,1,1,1,31.72
14239,AI Agent Developer,AI Engineering,6.8,Associate's,Tokyo,China,On-site,Big Tech (FAANG+),Finance,80.4,6.3,PyTorch,1,59800,,71800,Medium,Junior,2026,10,1,0,0,44.97
14240,Data Analyst,Software Engineering,9.7,High School,New York,Germany,Hybrid,Mid-size,Finance,60.5,3.1,CUDA|Python|Java|TensorFlow|React|AWS,6,,19400,55000,High,,2026,3,1,1,0,45.75
14241,Data Scientist,Data Science,14.3,High School,New York,USA,On-site,Mid-size,Tech,92.5,3.8,AWS|Airflow|TensorFlow|Java,4,66200,145700,20900,High,Junior,2026,8,1,0,1,41.53
14242,Data Analyst,AI Engineering,11.9,PhD,Tokyo,Vietnam,Hybrid,Big Tech (FAANG+),Automotive,77.4,5.6,Azure|PyTorch|SQL|AutoGen|Java,5,30200,154000,122000,Medium,Lead,2026,12,1,0,1,38.12
14243,DevOps Engineer,IT Operations,0.6,Bachelor's,London,USA,Fully Remote,Startup,Finance,86.7,7.5,SQL|Java|React|AutoGen|TensorFlow|Docker|Python,7,56400,81000,76900,Top,Lead,2026,10,1,1,1,15.21
14244,Machine Learning Engineer,Data Science,5,Associate's,London,Vietnam,Hybrid,Startup,Healthcare,83.7,5.4,Azure|AWS|CUDA|Java,4,63300,112400,107200,Low,Mid,2026,12,1,0,1,4.39
14245,Machine Learning Engineer,AI Engineering,7.1,Bachelor's,London,China,Hybrid,Enterprise,Education,67.4,2.7,CUDA,1,58600,143400,106000,High,Senior,2026,1,1,0,1,26.26
14246,Machine Learning Engineer,Product Management,4.7,Bachelor's,San Francisco,USA,Hybrid,Mid-size,Education,88,7.4,Java|Docker|Airflow|TensorFlow|React,5,-2600,235900,84400,Top,Mid,2026,11,0,0,1,16.76
14247,Data Analyst,Product Management,10.5,Bachelor's,Ho Chi Minh City,USA,Fully Remote,Mid-size,Automotive,92.2,2.1,Airflow|Azure|CUDA|PyTorch|C++|Python,6,,121100,97800,Low,Senior,2026,9,1,0,0,6.41
14248,Software Engineer,AI Engineering,12.4,High School,Beijing,USA,Fully Remote,Startup,Finance,87.2,8.3,FastAPI|React|BERT|AutoGen|SQL|TensorFlow|AWS|Airflow|C++|Azure,10,80200,114000,106700,High,Senior,2026,10,0,0,0,22.91
14249,Data Scientist,Software Engineering,11,Bachelor's,Ho Chi Minh City,Germany,On-site,Mid-size,Tech,88.8,4.6,Java|Airflow|AutoGen|Docker|BERT,5,18300,134400,49100,High,Lead,2026,9,1,1,1,26.28
14250,Machine Learning Engineer,Software Engineering,14.8,Associate's,New York,China,On-site,Enterprise,Tech,68,6.9,,0,53500,138400,97300,High,Junior,2026,10,1,0,0,38.71
14251,DevOps Engineer,Data Science,4.1,High School,London,Singapore,On-site,Big Tech (FAANG+),Tech,97.2,4.1,Docker|React|TensorFlow|C++|FastAPI|AutoGen|CUDA,7,46200,121300,82100,Medium,Lead,2026,8,0,0,0,40.41
14252,DevOps Engineer,Product Management,13.1,Associate's,London,Vietnam,Fully Remote,Mid-size,Tech,71.2,7,C++|Python|Airflow,3,50900,48400,52800,Medium,Mid,2026,10,1,1,1,23.43
14253,Machine Learning Engineer,Software Engineering,11.5,High School,Tokyo,USA,Fully Remote,Big Tech (FAANG+),Education,94.9,9,TensorFlow|AutoGen|Airflow|React|Azure|CUDA|SQL,7,75700,107100,96500,Top,Senior,2026,4,1,1,1,46.04
14254,Machine Learning Engineer,Software Engineering,5.4,Master's,San Francisco,China,Fully Remote,Enterprise,Education,92.9,7.3,SQL|TensorFlow|React|CUDA|BERT|Java,6,54800,111800,51000,Low,Mid,2026,9,1,0,1,39.43
14255,Data Scientist,Product Management,11,Master's,Tokyo,Singapore,Fully Remote,Startup,Education,56.2,7,Python|Docker|BERT|C++|PyTorch,5,30400,41200,88800,Medium,Lead,2026,11,0,1,0,21.62
14256,Machine Learning Engineer,IT Operations,1.6,Master's,Singapore,Japan,Fully Remote,Enterprise,Healthcare,98.3,7.8,Azure|AWS|FastAPI|PyTorch|Python|SQL|Docker|BERT|CUDA|React,10,36700,125400,82100,Low,Senior,2026,9,0,1,0,17.51
14257,Data Scientist,Software Engineering,11.8,Master's,London,Germany,Hybrid,Enterprise,Tech,99.8,5.5,Python|Java|FastAPI|CUDA|Airflow,5,34500,54800,58800,High,Junior,2026,12,1,1,0,15.89
14258,DevOps Engineer,AI Engineering,8,High School,San Francisco,Germany,On-site,Enterprise,E-commerce,80.3,3,PyTorch|C++|TensorFlow|Airflow|BERT|Python|Azure|AutoGen|CUDA|FastAPI,10,12600,152800,122100,Medium,Senior,2026,10,0,1,1,23.19
14259,Machine Learning Engineer,Data Science,4.4,Bachelor's,Berlin,Japan,Hybrid,Enterprise,Education,89.2,8.3,BERT|Azure|AutoGen|React|TensorFlow|Python|PyTorch,7,39000,68000,96700,High,Mid,2026,11,0,1,1,16.52
14260,Data Analyst,Software Engineering,9.8,PhD,Tokyo,China,On-site,Big Tech (FAANG+),Tech,96.7,6.8,AutoGen|AWS,2,63500,137800,54900,Low,Mid,2026,5,0,0,1,23.44
14261,Product Manager,Software Engineering,9.6,PhD,Beijing,Vietnam,Hybrid,Enterprise,Finance,51,3.8,Python|Java|FastAPI|SQL|AWS|TensorFlow|C++|BERT|Docker,9,56700,72600,106300,Medium,Mid,2026,6,0,1,1,28.86
14262,Data Analyst,IT Operations,3.1,Master's,San Francisco,China,Fully Remote,Enterprise,Automotive,96.5,3.5,BERT|Airflow|TensorFlow|Java,4,53400,150500,66300,Medium,Mid,2026,11,1,1,1,8.3
14263,DevOps Engineer,AI Engineering,0.5,Bachelor's,Ho Chi Minh City,China,On-site,Enterprise,Education,81.4,5.5,,0,44200,155400,64900,High,Senior,2026,7,1,0,0,39.89
14264,Data Scientist,Data Science,6.5,Associate's,San Francisco,UK,Hybrid,Enterprise,Education,91.4,2.9,Java|PyTorch|AutoGen|React|Azure|Python|FastAPI,7,48500,,98900,Top,Senior,2026,9,1,1,0,5.63
14265,Data Analyst,Software Engineering,8.5,Bachelor's,Beijing,Singapore,On-site,Big Tech (FAANG+),Finance,77,8.9,Docker|BERT|AutoGen|SQL|React,5,60800,74800,91400,Medium,Lead,2026,11,1,0,0,20.22
14266,Data Scientist,Data Science,13.1,Associate's,Tokyo,Germany,Fully Remote,Enterprise,Automotive,76.5,8.1,Java|FastAPI|PyTorch|Docker|AWS|TensorFlow|Python|AutoGen,8,,116900,68800,Low,Lead,2026,7,1,1,0,8.26
14267,Data Analyst,Product Management,13.9,PhD,London,Vietnam,Fully Remote,Startup,Healthcare,94.9,3.8,Azure|Docker|FastAPI,3,56000,70800,114400,Medium,Senior,2026,1,1,0,0,15.2
14268,Data Analyst,Software Engineering,7.9,Bachelor's,New York,UK,On-site,Enterprise,Education,75.4,1.4,Airflow|C++|SQL|FastAPI|BERT|AWS|CUDA|PyTorch,8,28300,54400,55400,High,Lead,2026,11,1,1,0,22.91
14269,Data Scientist,Software Engineering,11.3,Bachelor's,San Francisco,Japan,On-site,Enterprise,Automotive,73.6,1.5,Java|Azure,2,41400,79500,110600,Low,Senior,2026,9,0,0,1,37.44
14270,Software Engineer,Product Management,6.6,PhD,Berlin,China,Fully Remote,Mid-size,E-commerce,80.4,3.7,Python|SQL|C++|CUDA|BERT,5,58700,97900,56200,Medium,Junior,2026,6,0,0,1,31.35
14271,Data Analyst,IT Operations,11.2,Bachelor's,Tokyo,Japan,Fully Remote,Mid-size,Education,75.9,2.3,Python|FastAPI|BERT|CUDA|Airflow|C++|TensorFlow|Java|PyTorch|Azure,10,36700,,84200,High,Senior,2026,2,1,0,0,18.04
14272,Machine Learning Engineer,Software Engineering,3.1,Associate's,Beijing,Germany,Fully Remote,Mid-size,Tech,72.3,8.9,React|PyTorch|CUDA|Azure|SQL|FastAPI|Java|Airflow|TensorFlow|BERT,10,37700,89500,66100,High,Lead,2026,10,1,0,0,29.55
14273,Product Manager,Data Science,5.6,Bachelor's,San Francisco,UK,Hybrid,Enterprise,Finance,59,4.8,AutoGen|Azure|CUDA|AWS|Airflow|FastAPI|SQL|PyTorch,8,64000,77700,94900,Top,Junior,2026,9,1,1,0,14.82
14274,DevOps Engineer,AI Engineering,9.5,Associate's,New York,Singapore,On-site,Startup,Automotive,69.9,4.1,CUDA|AutoGen|Airflow|AWS|PyTorch|C++|Python,7,65800,100600,24100,High,Lead,2026,1,1,1,1,41.92
14275,Software Engineer,Data Science,0.3,Master's,Tokyo,UK,Fully Remote,Startup,Finance,64.1,3,SQL|FastAPI|CUDA|BERT|C++|Docker|TensorFlow|React,8,30800,90900,48900,High,Senior,2026,5,0,1,0,24.16
14276,Data Scientist,IT Operations,10.8,Bachelor's,London,Vietnam,On-site,Mid-size,Tech,70,8.6,PyTorch|Docker|C++|AWS|AutoGen|BERT,6,22900,39300,89400,Top,Lead,2026,9,1,1,0,35.84
14277,Software Engineer,AI Engineering,12.5,Associate's,Singapore,Singapore,Hybrid,Mid-size,Healthcare,79.7,8.1,Airflow|PyTorch|TensorFlow|CUDA|FastAPI,5,25800,98500,97100,Top,Senior,2026,12,0,1,1,15.6
14278,AI Agent Developer,Data Science,6,PhD,London,China,Hybrid,Enterprise,Tech,80.4,4.5,React|PyTorch|CUDA|FastAPI|AutoGen|BERT|Airflow|C++|Java,9,63400,68100,59100,Top,Lead,2026,1,1,0,1,33.87
14279,AI Agent Developer,Data Science,6.7,Master's,London,Vietnam,Fully Remote,Startup,Healthcare,61.9,2.5,BERT|C++|AWS|AutoGen|Java|PyTorch,6,33100,63800,101900,Top,Lead,2026,2,1,0,0,46.34
14280,Data Analyst,Product Management,12.8,Bachelor's,London,UK,On-site,Startup,Finance,54.2,9.6,AWS|React|FastAPI|Python|Java,5,39300,63500,57600,High,Senior,2026,11,0,1,0,5.39
14281,Data Analyst,IT Operations,11.6,Associate's,Tokyo,Singapore,Hybrid,Mid-size,Healthcare,87.2,3.8,Airflow|AutoGen|React|Azure|Java,5,25300,107000,88000,Low,Junior,2026,7,0,1,1,29.53
14282,Machine Learning Engineer,Product Management,4.3,Bachelor's,Singapore,UK,On-site,Startup,Education,76.4,7.9,CUDA|Airflow|FastAPI|Azure|C++|Docker|TensorFlow|AWS|Java,9,50300,116000,71500,High,Senior,2026,10,0,0,1,25.05
14283,Product Manager,AI Engineering,4.9,Associate's,Berlin,Vietnam,On-site,Mid-size,Healthcare,72.1,5.2,,0,45300,105100,37400,High,Senior,2026,12,0,0,0,27.05
14284,DevOps Engineer,Product Management,10.2,Bachelor's,Berlin,UK,Fully Remote,Mid-size,Healthcare,56.5,8,Airflow|Python|BERT|React,4,58900,129100,119100,Medium,Senior,2026,11,0,1,0,9.73
14285,Software Engineer,IT Operations,8.4,Master's,Beijing,Singapore,Hybrid,Big Tech (FAANG+),Education,70.7,5.3,FastAPI|SQL|CUDA|Airflow,4,56900,100000,61000,Low,Mid,2026,2,0,1,0,1.35
14286,AI Agent Developer,Software Engineering,2.4,Master's,Tokyo,USA,Hybrid,Big Tech (FAANG+),Healthcare,90.9,9.3,Java|Airflow|FastAPI|Python|React|Azure,6,11100,105200,56600,High,Mid,2026,9,1,1,0,3.56
14287,Data Analyst,Software Engineering,4.6,Bachelor's,San Francisco,Germany,Hybrid,Enterprise,Education,79.1,8.2,,0,57100,65800,65500,Medium,Lead,2026,9,0,0,0,14.21
14288,DevOps Engineer,AI Engineering,13.5,Bachelor's,San Francisco,China,On-site,Mid-size,Education,54.5,3.3,Java|AWS|Azure|BERT|SQL,5,48300,119800,64300,Low,Mid,2026,11,0,0,1,42.72
14289,Software Engineer,Software Engineering,10.3,High School,Singapore,Germany,Hybrid,Enterprise,Healthcare,66.6,4.9,React|CUDA|SQL|AWS|Python|Docker|PyTorch|FastAPI|Java|AutoGen,10,74600,94200,80100,Low,Junior,2026,12,1,0,0,40.34
14290,Data Analyst,Product Management,14.8,Bachelor's,San Francisco,China,Hybrid,Big Tech (FAANG+),Education,99,1.9,FastAPI|BERT|AWS,3,33500,125000,63100,High,Senior,2026,10,1,0,0,49.77
14291,Data Analyst,AI Engineering,11.5,Bachelor's,Singapore,Singapore,On-site,Startup,Automotive,77.2,9.1,Python|BERT|FastAPI|Airflow|TensorFlow|C++|Java,7,61000,96100,61900,Low,Junior,2026,8,1,1,0,37.03
14292,AI Agent Developer,IT Operations,14.1,Master's,London,UK,Hybrid,Big Tech (FAANG+),Healthcare,64.3,1.6,React|PyTorch|CUDA|Java|Docker|BERT,6,51800,100100,87100,Medium,Senior,2026,2,0,1,0,17.56
14293,AI Agent Developer,AI Engineering,3.2,Bachelor's,San Francisco,Singapore,Hybrid,Big Tech (FAANG+),Healthcare,95.7,1.2,Python,1,32900,68400,75200,Low,Junior,2026,12,0,1,1,45.91
14294,Data Analyst,AI Engineering,11.6,PhD,Berlin,Vietnam,On-site,Big Tech (FAANG+),Tech,66.8,5.5,Python|BERT|SQL|Airflow,4,71300,93600,hamo7brk1u6z32e,High,,2026,10,1,1,1,39.53
14295,Data Scientist,Data Science,0.3,Bachelor's,Tokyo,Vietnam,Hybrid,Startup,Tech,86.5,6.4,TensorFlow|SQL|React|FastAPI|Airflow|AutoGen|CUDA|PyTorch|AWS|C++,10,58000,181300,67800,Top,,2026,3,0,0,0,34.95
14296,Data Analyst,Data Science,10.1,High School,New York,UK,Fully Remote,Big Tech (FAANG+),Tech,57.4,3,AutoGen|SQL|React|Airflow|Azure,5,43100,25900,82500,High,Mid,2026,3,1,1,1,26.81
14297,DevOps Engineer,AI Engineering,7,Associate's,Berlin,China,On-site,Mid-size,Healthcare,57.8,6.1,PyTorch|FastAPI|Python|AutoGen|C++|TensorFlow,6,,81800,37000,Top,Mid,2026,8,0,1,1,35.85
14298,Data Analyst,Software Engineering,5.2,Master's,San Francisco,UK,Hybrid,Mid-size,Tech,78.1,9.1,Docker,1,73100,,102300,Medium,Senior,2026,8,1,0,1,47.94
14299,Machine Learning Engineer,Data Science,12.9,PhD,Berlin,China,Fully Remote,Big Tech (FAANG+),Automotive,62,6.6,AutoGen|Airflow|Azure|AWS|Python,5,67200,71400,64700,Low,Junior,2026,6,0,1,1,43.11
14300,Product Manager,IT Operations,12.8,Associate's,Singapore,UK,On-site,Enterprise,Finance,52.5,5.1,Docker|BERT|FastAPI|CUDA|PyTorch|C++|Python|AWS,8,50200,104400,69500,Medium,Lead,2026,7,0,0,1,9.72
14301,Machine Learning Engineer,Product Management,0.3,PhD,Beijing,UK,Hybrid,Enterprise,Tech,96.3,2.3,FastAPI|CUDA,2,49700,96000,88700,Low,Mid,2026,1,0,1,1,4.88
14302,Machine Learning Engineer,Data Science,9.1,Master's,Berlin,UK,On-site,Startup,Education,52.8,2.5,Java|AutoGen|Azure|Airflow|FastAPI|SQL|TensorFlow|C++|CUDA,9,27600,134000,81100,Low,Mid,2026,8,1,1,0,0.83
14303,Data Scientist,AI Engineering,5.5,High School,New York,Vietnam,Fully Remote,Startup,Tech,85.9,5.4,Java|FastAPI|React|BERT|AWS|Python|CUDA,7,77400,90200,90900,Low,Senior,2026,7,0,0,0,35.64
14304,Data Scientist,Software Engineering,6.2,Master's,London,China,On-site,Mid-size,Automotive,66.6,5.2,AutoGen|CUDA|Airflow|Java,4,27700,34100,109200,Top,Senior,2026,5,1,0,0,13.95
14305,Data Analyst,Product Management,12.5,PhD,Ho Chi Minh City,Japan,Hybrid,Mid-size,Education,96.7,5.7,CUDA|Java|Python|BERT|AutoGen|Docker|PyTorch|React|SQL,9,68100,167600,68900,Low,Junior,2026,5,0,0,1,35.91
14306,Machine Learning Engineer,Data Science,4.6,PhD,Beijing,UK,Fully Remote,Big Tech (FAANG+),Education,99.3,5.6,AWS|TensorFlow|Docker|Azure,4,90400,94900,74000,Top,Mid,2026,2,1,0,0,9.21
14307,Data Scientist,Software Engineering,14.1,Master's,New York,Germany,On-site,Enterprise,Education,66.8,4.1,CUDA|AutoGen|Python|Azure|SQL|AWS|C++,7,,106300,142200,High,Lead,2026,12,0,1,0,21.84
14308,AI Agent Developer,Software Engineering,2.7,Bachelor's,Beijing,Germany,Hybrid,Mid-size,Education,79.6,7.3,,0,40100,81800,63100,Top,Mid,2026,1,0,0,1,0.68
14309,Data Analyst,Software Engineering,9.9,Master's,San Francisco,Singapore,Hybrid,Enterprise,E-commerce,88.6,2.9,Docker|FastAPI,2,34200,106600,58200,High,Junior,2026,9,1,1,1,5.43
14310,DevOps Engineer,AI Engineering,10.1,High School,Tokyo,Singapore,Fully Remote,Startup,E-commerce,56.2,8.7,React|AutoGen|CUDA|C++|Java,5,74800,,p2xcy8lotj3e9y0,Top,Lead,2026,10,1,1,1,4.07
14311,Product Manager,IT Operations,3.8,Master's,San Francisco,Vietnam,Fully Remote,Startup,Education,85.5,2.7,Python|FastAPI|PyTorch|Airflow|CUDA|AutoGen|Azure,7,52600,94200,lic96wdeqvo5mri,Medium,Senior,2026,3,1,1,1,39.53
14312,Software Engineer,Software Engineering,4.9,Associate's,London,USA,On-site,Big Tech (FAANG+),Education,95.3,4.7,Azure|SQL|Docker,3,20400,68800,96100,Low,Senior,2026,12,1,0,1,45.22
14313,Data Analyst,Product Management,12.5,Bachelor's,Berlin,Japan,Hybrid,Big Tech (FAANG+),Education,58.9,2.9,FastAPI|Python|Airflow|AutoGen|Java|Azure|Docker|React|PyTorch|C++,10,,47800,58500,Medium,Senior,2026,11,0,1,1,8.73
14314,Software Engineer,Data Science,11.4,Associate's,San Francisco,Vietnam,Fully Remote,Mid-size,Automotive,91.9,6.6,C++|TensorFlow|BERT|Java|FastAPI|Docker|Airflow,7,63300,147000,71500,Medium,Junior,2026,5,0,0,0,26.23
14315,Machine Learning Engineer,Product Management,4.9,Master's,Tokyo,USA,Hybrid,Enterprise,Tech,55.8,5.3,BERT|React|Docker|TensorFlow|Python|C++|PyTorch|AWS|SQL,9,35300,82400,74900,Top,Senior,2026,11,0,0,0,7.51
14316,Product Manager,AI Engineering,8,Bachelor's,Berlin,Vietnam,On-site,Mid-size,Finance,78.4,4.4,Docker|C++|TensorFlow|Azure|Python|FastAPI|AWS,7,14700,,67600,Top,,2026,8,1,1,1,38.96
14317,Software Engineer,AI Engineering,0.9,Associate's,San Francisco,Singapore,Fully Remote,Mid-size,Education,67,5.3,FastAPI|Python|SQL|Airflow|Docker|Azure|React|AWS|AutoGen,9,61200,127700,79100,High,Senior,2026,12,1,1,0,41.04
14318,Machine Learning Engineer,Product Management,3.1,Associate's,Singapore,Germany,On-site,Enterprise,Tech,73.6,4.8,Docker|Python|Airflow|FastAPI|TensorFlow|BERT,6,57400,91000,67200,Medium,Junior,2026,7,1,1,1,39.26
14319,AI Agent Developer,IT Operations,7.3,Bachelor's,New York,UK,On-site,Mid-size,Automotive,65,8.7,React|Java|SQL|CUDA|AutoGen|TensorFlow|FastAPI|Azure|BERT|PyTorch,10,34800,96900,113100,Medium,Mid,2026,7,1,1,1,12.57
14320,Software Engineer,AI Engineering,1.3,Bachelor's,London,China,Fully Remote,Big Tech (FAANG+),Automotive,63,2.1,CUDA|Azure|FastAPI|Airflow|AutoGen|Java|Docker|PyTorch,8,43000,100500,50200,Top,Mid,2026,10,0,1,1,16.88
14321,Product Manager,AI Engineering,12.6,PhD,Ho Chi Minh City,Singapore,On-site,Enterprise,Education,87.2,8.1,,0,43400,132200,118700,Medium,Lead,2026,10,0,1,0,10.43
14322,Data Analyst,Product Management,10.8,Bachelor's,Ho Chi Minh City,UK,Hybrid,Enterprise,Healthcare,61.2,6.9,SQL|AWS|AutoGen|TensorFlow|PyTorch|Python|Airflow,7,46100,67400,43800,Low,Junior,2026,12,1,0,0,0.17
